"","Trial","Cond","Subject","Hit","RT"
"3154",4,"condB","s32",1,1181.19040798079
"3155",5,"condB","s32",1,1154.8961241288
"3156",6,"condB","s32",1,986.012159263167
"3157",7,"condB","s32",1,1116.06984137954
"3158",8,"condB","s32",1,1200.96280534322
"3159",9,"condB","s32",1,925.049603923751
"3160",10,"condB","s32",1,1049.78526457533
"3161",11,"condB","s32",1,840.337161474397
"3162",12,"condB","s32",0,768.397050350388
"3163",13,"condB","s32",1,917.169046455385
"3164",14,"condB","s32",1,895.343427025188
"3165",15,"condB","s32",1,755.09280070989
"3166",16,"condB","s32",1,783.234329771153
"3167",17,"condB","s32",0,711.96559329122
"3168",18,"condB","s32",1,976.818935674377
"3169",19,"condB","s32",1,611.190269067017
"3170",20,"condB","s32",1,755.273529761701
"3171",21,"condB","s32",1,567.608106672513
"3172",22,"condB","s32",1,487.124719795696
"3173",23,"condB","s32",1,618.390400036638
"3174",24,"condB","s32",1,346.044684409146
"3175",25,"condB","s32",1,485.032459253695
"3176",26,"condB","s32",1,398.813093280408
"3177",27,"condB","s32",1,516.432541048439
"3178",28,"condB","s32",1,499.97578904425
"3179",29,"condB","s32",1,313.329817222455
"3180",30,"condB","s32",1,496.416177232745
"3181",31,"condB","s32",1,500.886570970567
"3182",32,"condB","s32",1,203.92762553879
"3183",33,"condB","s32",1,490.172732593722
"3184",34,"condB","s32",0,171.245558982222
"3185",35,"condB","s32",1,256.351212667409
"3186",36,"condB","s32",1,195.437660332277
"3187",37,"condB","s32",1,194.229462242397
"3188",38,"condB","s32",1,47.2914136509493
"3189",39,"condB","s32",1,134.563369628114
"3190",40,"condB","s32",1,248.767152374999
"3191",41,"condB","s32",1,-70.0221698448676
"3192",42,"condB","s32",1,38.2675969414594
"3193",43,"condB","s32",1,-131.56969137716
"3194",44,"condB","s32",1,-182.27123992092
"3195",45,"condB","s32",1,-73.1954887311344
"3196",46,"condB","s32",1,-92.4437355434181
"3197",47,"condB","s32",1,-183.535176682209
"3198",48,"condB","s32",1,-173.770369101909
"3199",49,"condB","s32",1,-182.703774605111
"3200",50,"condB","s32",1,-33.7177772022717
